sale_date,name,token_id,price_gun,rarity,seller,buyer,item_url,image_url,transaction_hash
2025-08-17 00:54:32,Player Zero Chest Rig,7297411,300.0,Epic,0x7ef90952573f9e1911bcd1879d6b0cb3e13aa1ea,0x4ead255cf3808e488f7b53188f43e93a84789a08,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/7297411,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_Cascadia2_TacticalVest_BlackGold_hd.png,0xc9b461c334bea5599600ab4ad1bed96b1cae9f64031c17cf84686c797d7f24f7
2025-08-17 14:23:19,Player Zero Chest Rig,5293716,290.99,Epic,0x1a4af5c2f2a4fe46ab6ed42b321c27de735aa280,0x595e56402ea22f26f62ed248f102d3034fed0a54,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5293716,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_Cascadia2_TacticalVest_BlackGold_hd.png,0xaf5cc1a69780133da22127d3d3bdd2e3f46990909c86627c89671f83e72e9a09
2025-08-18 23:48:42,Player Zero Chest Rig,7297411,400.0,Epic,0x4ead255cf3808e488f7b53188f43e93a84789a08,0x463dedf4b71cd7e94d661c359818f9cd2071991b,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/7297411,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_Cascadia2_TacticalVest_BlackGold_hd.png,0x7d094f931be2a3776df980f343005bc09457788ff8d338043a02f84e5f0b490b
2025-08-19 20:44:52,Player Zero Chest Rig,1877273,500.0,Epic,0x5051001ba6ec3b99067b95cd8e306d97c0be2a97,0xf856895cec0480cdd76ca4cba436648a0fc4d145,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1877273,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_Cascadia2_TacticalVest_BlackGold_hd.png,0x0fd40b156653c897f01a1e38877028525ac50b4aed5c5a5b078f848880c08e09
2025-08-24 01:19:47,Player Zero Chest Rig,7468191,400.0,Epic,0xa68b7323689f458ccb8b49c3648d74870c07d280,0x463dedf4b71cd7e94d661c359818f9cd2071991b,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/7468191,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_Cascadia2_TacticalVest_BlackGold_hd.png,0x52dde3b747152403f614234efd12bb9c69724856c40a65e38794d88ae1bffd5d
2025-08-24 07:41:14,Player Zero Chest Rig,77681,225.0,Epic,0xb503529e870093ec94533dd9b88cab628195f002,0xa68b7323689f458ccb8b49c3648d74870c07d280,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/77681,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_Cascadia2_TacticalVest_BlackGold_hd.png,0xb15a5359f60589065a24e17b14a88aa75075d04c6e83df94ca7752bfbfe21f1a
2025-09-08 14:00:35,Player Zero Chest Rig,5457627,350.0,Epic,0xa9c9bbc602b677a9e1e0ab0de65d55e24d93d612,0x19dfe4f4af813dc8a22476bea1371e1f0180d93f,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5457627,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_Cascadia2_TacticalVest_BlackGold_hd.png,0x89ab85934d7b0c00a41e084b8e311b3c9245d74a79b4ac00a44dca93a5d6aa58
