sale_date,name,token_id,price_gun,rarity,seller,buyer,item_url,image_url,transaction_hash
2025-08-13 16:49:56,Pacifist Hoodie,1346369,41.0,Epic,0x4e5396fd425a78de4b953c8b8b85304fe5692daf,0x6a7d4ccfc63b6f7c3302ca134d3f6d233c0a56ab,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1346369,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_Mriya10_Hoodie_01A_hd.png,0x044015eaf579f912f752584573bcc47d72086fd944b0b0f9396060bb082b4559
