sale_date,name,token_id,price_gun,item_url
2025-07-25 00:09:10,Prankster T-Shirt,5468093,1500.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5468093
2025-07-25 00:36:21,Prankster T-Shirt,3245943,5000.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/3245943
2025-07-25 00:41:40,Prankster T-Shirt,6210840,2500.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6210840
2025-07-25 15:00:16,Prankster T-Shirt,1394094,2899.0000000000005,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1394094
2025-07-25 16:41:47,Prankster T-Shirt,1742634,1900.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1742634
2025-07-26 02:37:24,Prankster T-Shirt,1015385,2450.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1015385
2025-07-26 22:42:40,Prankster T-Shirt,2588,1500.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2588
2025-07-26 23:59:28,Prankster T-Shirt,2690385,1299.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2690385
2025-07-27 11:35:47,Prankster T-Shirt,1349702,1789.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1349702
2025-07-27 14:19:17,Prankster T-Shirt,1643428,1500.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1643428
2025-08-01 00:17:39,Prankster T-Shirt,177699,2250.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/177699
2025-08-01 05:16:15,Prankster T-Shirt,5498380,1000.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5498380
2025-08-01 06:08:09,Prankster T-Shirt,5666658,1700.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5666658
2025-08-02 20:46:06,Prankster T-Shirt,2793735,2250.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2793735
2025-08-03 16:48:35,Prankster T-Shirt,1930359,1100.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1930359
2025-08-04 11:27:46,Prankster T-Shirt,5458222,1400.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5458222
2025-08-04 11:46:39,Prankster T-Shirt,5611655,1500.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5611655
2025-08-04 11:47:29,Prankster T-Shirt,5465286,1689.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5465286
2025-08-04 11:47:40,Prankster T-Shirt,1930359,1690.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1930359
2025-08-04 15:44:33,Prankster T-Shirt,1614244,1450.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1614244
2025-08-04 21:41:47,Prankster T-Shirt,4737338,1200.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/4737338
2025-08-04 22:31:28,Prankster T-Shirt,1349702,1300.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1349702
2025-08-05 03:04:45,Prankster T-Shirt,6035825,1300.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6035825
2025-08-05 03:36:43,Prankster T-Shirt,6012428,1300.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6012428
2025-08-05 11:47:17,Prankster T-Shirt,5650063,1100.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5650063
2025-08-05 11:55:28,Prankster T-Shirt,5496374,1200.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5496374
2025-08-05 14:06:57,Prankster T-Shirt,5437257,1300.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5437257
2025-08-05 15:14:40,Prankster T-Shirt,3156935,1300.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/3156935
2025-08-05 15:16:44,Prankster T-Shirt,3147260,1100.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/3147260
2025-08-05 16:30:52,Prankster T-Shirt,5398918,1255.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5398918
