sale_date,name,token_id,price_gun,item_url,seller,buyer,transaction_hash
2025-07-25 00:18:18,Vulture CyberGoth,1350050,2699.0000000000005,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1350050,0x463dedf4b71cd7e94d661c359818f9cd2071991b,0x7a205a4a5f1cc04cfa751b030322804a0eb42d33,0x962ad13de7c02438e4cf71d44723bd217c2608ab47f3b56023fcf0dc87d500ec
2025-07-27 03:26:27,Vulture CyberGoth,2766,825.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2766,0xf044b361ad8eadffa19c5a639946563de113173c,0x88eeb79b0cce7000142bbb474562663b4ab623db,0xe3a03e59def32901c9fdb15c41f10ae384eff31e317747847c010e3a93b53d09
2025-07-27 06:09:05,Vulture CyberGoth,1001019,950.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1001019,0x8960c56dc9b01abe469de6108518f50b4e02d6d3,0x80830700b977bd9a9f057776138a29a28fc2e1a2,0x700f185de7c52cd09d37573343805563f731b790f355fdb80f378040844a46b4
2025-07-27 11:07:24,Vulture CyberGoth,2766,1000.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2766,0x88eeb79b0cce7000142bbb474562663b4ab623db,0x3138ac1534ed838c4c126384f692ffe4a4376b1c,0xfcf18c14d8c8f60eeace436d5fe129146fd42066b59a9b424d7191f2cd7f3c80
2025-07-28 05:15:58,Vulture CyberGoth,1015381,666.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1015381,0x91109b6dbf893f28b3623ecd16f634a1f8d5b6f5,0xc6784709b1f2824dcb729d8872dcace45636b582,0x32e697e8d53bba1dc7f9dd3d1b83eef9f4ea1d7772c02c92755fec07607d08b5
2025-07-29 12:22:17,Vulture CyberGoth,1000521,1199.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1000521,0x9a238890e942fcec03493e6746958476be869189,0x741c518aeaf0384d4d7bf5065ace8016a6e4bff8,0x189bddb5d1d5a0b92bdb65468696349261d2870c4b61282039e4ada7f858657e
2025-07-30 15:04:24,Vulture CyberGoth,175443,1250.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/175443,0x447298f5b4ec1b15ad325adc23e26e2949bc59b3,0xb655f7355b804dbc6ac925711a6d07be87d5752c,0xdd1275952d32603c3745145e4833a5cc9dfb2a081acd28f4238767ce2a03ab98
2025-07-31 04:26:45,Vulture CyberGoth,3001770,1900.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/3001770,0xcbb385c94d7b8971b98e31d6d426e580364d0051,0x71f60cecdb60be5ec2d081ebc1fd7abab73a01d6,0xacf97636f2475bae01f9f0eb6bd9ae7641c1ae0123b7737571c84052df5fca79
2025-08-02 20:11:26,Vulture CyberGoth,2872698,250.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2872698,0xcbb385c94d7b8971b98e31d6d426e580364d0051,0x38dc35b58e7a2a4d875c8c037f5499b1cb9c66a9,0x2989d2ce7aa331738f7954ea092837c625a767bf30705f33ae4fe7afeceaa7fb
2025-08-02 20:17:16,Vulture CyberGoth,2871716,1250.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2871716,0xcbb385c94d7b8971b98e31d6d426e580364d0051,0xdcdcce60596ac5f24aa24de0b27238070f753c55,0x843a5b864e6e6ddb0946545e84828160867b68347bbcc8e5dff553a7be0cdb9e
2025-08-04 01:26:35,Vulture CyberGoth,3001770,602.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/3001770,0x71f60cecdb60be5ec2d081ebc1fd7abab73a01d6,0x4ead255cf3808e488f7b53188f43e93a84789a08,0xb405e7da65bb2680f43c3af2d286ef89e224b7b74c37efb0d7d2d15652155dae
2025-08-04 20:03:55,Vulture CyberGoth,1544257,1100.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1544257,0x71625fa21c981f1bc8cf840eda2b394c7732c688,0x34c92ca44f4884f1e2ee722026bb95a8774f5e89,0x5d5b8179d0a5a1a5567ad963bf1f324ebc0fb60dc1402f4fef872cea453e2d51
2025-08-04 22:15:03,Vulture CyberGoth,3001770,900.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/3001770,0x4ead255cf3808e488f7b53188f43e93a84789a08,0xdd856b75701b7f79a2554e3fcc70603ef6feaa8b,0x299e348c207a7c079449223d86b472289c5252052f1dc414fc90c8ba5cf14a3a
2025-08-05 07:15:52,Vulture CyberGoth,1292310,888.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1292310,0x02b83d8a6f77e5f3e417a5cb3e9b6ec9a0c8f46c,0xe10bed27bbee9b3f08feb3de95d5bebe6b50cfb6,0xd001f656f3d94aec1cc32d3e5d25c566527cf3c23bd2066b2a157b3b5ee582da
