sale_date,name,token_id,price_gun,item_url,seller,buyer,transaction_hash
2025-07-25 02:56:35,Prankster Helmet,1196257,4003.0000000000005,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1196257,0xe6c35d0adeec59101abe9368154595fdd7278cf8,0x34c92ca44f4884f1e2ee722026bb95a8774f5e89,0xa624806b537ae6aefbf8aa5ef1d052411f84b180141064eb3d67690ccf04a34e
2025-07-25 02:58:40,Prankster Helmet,1656895,5700.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1656895,0xdd856b75701b7f79a2554e3fcc70603ef6feaa8b,0x78469dbe390cf601289655ec1d197b35e52c7ca7,0x793a27ed37566e8c893971f8027be3d7dd54fe10a805f82e2c4da0124019e846
2025-07-25 06:12:52,Prankster Helmet,176474,5000.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/176474,0x447298f5b4ec1b15ad325adc23e26e2949bc59b3,0xea8db52db3edefbe0cfe5135e34f79f9e8fde795,0x0665326a162cd6d180e7690cdb70702bcc35b820ac2a92e01bfa705da56a0bf3
2025-07-25 11:42:56,Prankster Helmet,5779604,4000.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5779604,0x52ae83a90375986d24351085a910b85c57b92a35,0x78469dbe390cf601289655ec1d197b35e52c7ca7,0x518c8d7025f946270a407e8c4667b14c431bb81c73947b0266f16dbf4451445e
2025-07-25 20:33:41,Prankster Helmet,2762965,3000.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2762965,0xd81180d7f83fdaae549130f7dbe88fede735d1eb,0xc49bc66b45f2c94a858acb83d04454731d1ffa20,0xfa38a6f2c4aff79120ea6c05e265e6478dec85bd08d5d74e194fad8b1ff3eb8d
2025-07-26 17:03:18,Prankster Helmet,1635035,2000.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1635035,0x275991f0111c4dfd8c8f7a3feaee03bfe0383c94,0x92eb4be6ebfc7e9b03dd7ecc93e46e7e8b0874a1,0xcec3ec52f209771c54db044823305d0f2818717d2b2f22a594257c10b4a0b956
2025-07-26 17:15:29,Prankster Helmet,1643408,2000.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1643408,0x275991f0111c4dfd8c8f7a3feaee03bfe0383c94,0x92eb4be6ebfc7e9b03dd7ecc93e46e7e8b0874a1,0xde196f6fa8a7b6713f5074b7061a6e5803ac3babb2a19de2bf1d653bf9fe81b8
2025-07-26 17:24:08,Prankster Helmet,1000518,1800.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1000518,0x8960c56dc9b01abe469de6108518f50b4e02d6d3,0x06c8485604bbb06c8ae2e5b8e2f2b649671c0dc5,0xd03c47486b0dbb20af12fef26fdcadd68d0bc70e08e67a4713c8a8f517d57914
2025-07-26 21:08:29,Prankster Helmet,1728023,1600.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1728023,0xb63f4de0135ae78f71633c189ab98d2c88d01140,0x92eb4be6ebfc7e9b03dd7ecc93e46e7e8b0874a1,0xd6d7e6c6b4cb2a984e0ac32b5b19e1d7ce7c0763960c896c89ea641815287b1a
2025-07-26 21:16:02,Prankster Helmet,2594,1751.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2594,0xf044b361ad8eadffa19c5a639946563de113173c,0x160f713d638f7c849f807b97c6b71a3581b01dc3,0x84736bd2a7aed5044b865f623e517290e97ae089292138bb88210809304deb1c
2025-07-27 08:13:52,Prankster Helmet,3064410,1999.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/3064410,0xacaab11e8e464bac1f34c25e2be0ccbc020dceec,0x22ffa8cd55dde382dbd73546bd3ff69e85957d87,0x34724509c7a3018d74a361b2d8db7ab4725d6999401b31df0177666336366b68
2025-07-27 11:22:10,Prankster Helmet,1353090,1420.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1353090,0x463dedf4b71cd7e94d661c359818f9cd2071991b,0x24187cfaa1ee519cdca456faf0fec8a0a8fbe042,0x78b1e8a2176a773486cc3eae263494480d10afff1d4217238c7346815f11633d
2025-07-28 03:50:49,Prankster Helmet,68446,5000.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/68446,0x9f3217acae811976b6d863d469823544eed11d72,0xc6784709b1f2824dcb729d8872dcace45636b582,0xd4304174830fc9ef7c1d9649174ff1be92c99d72d917d88e336d62eb26d2297e
2025-07-29 13:28:27,Prankster Helmet,1295526,4500.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1295526,0x02b83d8a6f77e5f3e417a5cb3e9b6ec9a0c8f46c,0x34c92ca44f4884f1e2ee722026bb95a8774f5e89,0x4880f5c509c2a443570e284e4194c69ba430397d1f9bd9b98403bd7723050803
2025-07-29 18:36:02,Prankster Helmet,2951690,4800.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2951690,0x79bad60aa4d3b72a59318feaf6f8a950ea4f9862,0xc49bc66b45f2c94a858acb83d04454731d1ffa20,0x03e12c4d08f4c899b7164fb647d6be9264c769357f126bf01c6fdb40f7d16b82
2025-07-30 21:12:51,Prankster Helmet,985146,3500.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/985146,0x13226dfb9c67f4098f7779fb45ffc60c7f227268,0xc49bc66b45f2c94a858acb83d04454731d1ffa20,0xa9ac91411004a4e8d57e7cde05d6e3ea356ccf432cc916eef67e4114c36a8c92
2025-07-30 21:14:52,Prankster Helmet,5807792,3500.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5807792,0x13226dfb9c67f4098f7779fb45ffc60c7f227268,0xc49bc66b45f2c94a858acb83d04454731d1ffa20,0xe211aef96d3c74296b7175312ac5312a61d62c66bf7934f4cc146b19b5df45c7
2025-07-31 22:03:26,Prankster Helmet,2680142,3500.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2680142,0xd40fd916d7fcf59e577c92323711e97c0f04bb80,0x6a228f17ce14261095d278c64d036be4208c652a,0x02c660ee233a3dbdd8f4db3d6050f91b17645456a7943b371edf810934ec97e8
2025-08-01 06:27:00,Prankster Helmet,5212916,3700.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5212916,0xf8e0dd4615f51800755f04278b4298389be23282,0xc6784709b1f2824dcb729d8872dcace45636b582,0x2654deea2b84eeab59b78cf2cee080cbfe1453a2e2e42372dfc11be139fb33cd
2025-08-01 20:58:00,Prankster Helmet,2783624,3990.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2783624,0xf5152a4818b8cd89bafc8de4479359c2f4742629,0xdcdcce60596ac5f24aa24de0b27238070f753c55,0xb57957a0c2ec26870f751cfbcf0db882a10e54ee6b564af59444fccff435c8f8
2025-08-02 12:44:10,Prankster Helmet,1614277,3500.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1614277,0xd855a0ac9d3148790e70f8ce371656083b3a6767,0x78469dbe390cf601289655ec1d197b35e52c7ca7,0x6fffeb12d542384c5e00dbe52b55d093b4eee88458f3f747eaba7af1c285e352
2025-08-02 19:33:02,Prankster Helmet,5715059,2700.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5715059,0x4ad9db0270dbee5982ffa131fc2d84447e01fa54,0xdcdcce60596ac5f24aa24de0b27238070f753c55,0x7059354b7e3689921aaa0dd1313d5a371fd86648adf221c646a37f41c8d60959
2025-08-02 20:27:38,Prankster Helmet,1918118,2700.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1918118,0x71f60cecdb60be5ec2d081ebc1fd7abab73a01d6,0x4ead255cf3808e488f7b53188f43e93a84789a08,0x28779ef9e000e6a3f4978896b10a99611ed089358dbc08dd1b22775288e37648
2025-08-02 20:59:19,Prankster Helmet,5058812,3000.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5058812,0x52aa4f9d1ce16748da83cb012e18f1c117834a2f,0xe10bed27bbee9b3f08feb3de95d5bebe6b50cfb6,0x8d986557888a7500a115ca0b441f1cdbe51a4426f81c4f3a770a20b50cd81b42
2025-08-02 21:00:40,Prankster Helmet,5072413,3000.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5072413,0x0660c162792d1a4a0746e782ebe26d203bec30da,0xe10bed27bbee9b3f08feb3de95d5bebe6b50cfb6,0xed055e750578c4b1f2b304795e726651a39b03f8d8e84a4c8526df51347191cd
