sale_date,name,token_id,price_gun,item_url,seller,buyer,transaction_hash
2025-08-12 11:21:34,Rugged Suppressor for the Vulture,6287060,150.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6287060,0x3b819ec5759bd023f0fbe46f3a29305cf7ac876d,0x3138ac1534ed838c4c126384f692ffe4a4376b1c,0xa84c7cdae0d077b98e2502f237ed364bc2cb00884de3fce643078436e24bd145
