sale_date,name,token_id,price_gun,rarity,seller,buyer,item_url,image_url,transaction_hash
2025-07-25 02:51:55,Type 227 Retro,5986011,600.0,Epic,0x52ae83a90375986d24351085a910b85c57b92a35,0x88eeb79b0cce7000142bbb474562663b4ab623db,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5986011,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_SA02_S02_Exotic_hd.png,0x306fb9466d2f9f87fd2b0cdd25d83e8342f495541c33e8d6ae5ebe80ca2fb339
2025-07-25 23:53:29,Type 227 Retro,996645,600.0,Epic,0x8960c56dc9b01abe469de6108518f50b4e02d6d3,0x88eeb79b0cce7000142bbb474562663b4ab623db,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/996645,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_SA02_S02_Exotic_hd.png,0x7b261fc5771ed220dd9a38213b87844cf4d680e599dd53cdf0de8b9ab32d5e5d
2025-07-26 00:49:45,Type 227 Retro,996645,850.0,Epic,0x88eeb79b0cce7000142bbb474562663b4ab623db,0xa08707bedfde8d7d2f197b3643aaaa9bd733d3c6,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/996645,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_SA02_S02_Exotic_hd.png,0x614b5ee6329bed244cba119164def6214ae3e28b64b4e1ac5c0c55d3ebf73bf6
2025-07-29 09:23:09,Type 227 Retro,177135,600.0,Epic,0x447298f5b4ec1b15ad325adc23e26e2949bc59b3,0x5506c176737024e23dddbbb6d23f2f95becf729d,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/177135,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_SA02_S02_Exotic_hd.png,0x6b531a1aa59e8b21726ac9ca498be92c9edfe3dd5098b29597f8fd206a79564c
2025-08-07 15:06:21,Type 227 Retro,247392,115.0,Epic,0x26d243e1b7437ed5852b40d197a71a771457b800,0x45b6e9bb078a57565268d870855d3b92313f24c6,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/247392,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_SA02_S02_Exotic_hd.png,0x43991b1332d50fa767587deaaf3a3aa83ff72f8b27f79eb3b790ea187a85c7f1
2025-08-10 16:24:55,Type 227 Retro,3105856,350.0,Epic,0xa636821ad243148f9058fc3e0f329f0e2b8695dd,0x023c74b67dfcf4c20875a079e59873d8bbe42449,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/3105856,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_SA02_S02_Exotic_hd.png,0x114bcb820cec258ef93e53602491e7757554af0d0bba14fb29255b8855af2748
