sale_date,name,token_id,price_gun,item_url,seller,buyer,transaction_hash
2025-07-29 10:10:14,Blue Terikon Skin,2582282,47.5,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2582282,0xbe1820baf57fdcc729986718a29568dc3746bc3d,0x23a72bf49198c79447fecab43cc2c6673bcc8086,0x29ff1a6ee408cd8da73b027e5b9f3088112c999224f6d9a7b8a33e2ade626380
