sale_date,name,token_id,price_gun,item_url,seller,buyer,transaction_hash,image_url
2025-08-01 05:21:50,Anarchist Tac Vest,5212763,1700.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5212763,0xf8e0dd4615f51800755f04278b4298389be23282,0xdcdcce60596ac5f24aa24de0b27238070f753c55,0x8985e7153d743d8bde1cb02f3887a0b6a1fe996eef7b94728ac57907d10816c7,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_Kardashev5_TacticalVest1_02A_hd.png
2025-08-01 09:03:58,Anarchist Tac Vest,760121,2550.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/760121,0xf847929997dbf09de400800a3cc1df6acbdd4552,0xe10bed27bbee9b3f08feb3de95d5bebe6b50cfb6,0x639d486a45400338323420471c022a8ec1520e8095a51e56b2454977396a70ce,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_Kardashev5_TacticalVest1_02A_hd.png
2025-08-01 12:27:36,Anarchist Tac Vest,5212763,2400.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5212763,0xdcdcce60596ac5f24aa24de0b27238070f753c55,0xe10bed27bbee9b3f08feb3de95d5bebe6b50cfb6,0x5bf92a13d1847a1d713336172c60d2821547bec51e00b0a3ff65ba5b294b4806,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_Kardashev5_TacticalVest1_02A_hd.png
2025-08-01 22:37:28,Anarchist Tac Vest,5739057,2000.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5739057,0xe749546455cf694d0b3b96d52c473a107fe8c49b,0x92eb4be6ebfc7e9b03dd7ecc93e46e7e8b0874a1,0xd72d4c61e17764eef9ac98e91093454a4f35beabc61c40ecc14624f4cf684b9a,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_Kardashev5_TacticalVest1_02A_hd.png
2025-08-02 00:51:40,Anarchist Tac Vest,1638369,2500.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1638369,0x275991f0111c4dfd8c8f7a3feaee03bfe0383c94,0x78469dbe390cf601289655ec1d197b35e52c7ca7,0xfbf99d2293aaf5cec37f363a9409a4f5d76252fcc8a5f9c0a02e2cbf29181997,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_Kardashev5_TacticalVest1_02A_hd.png
2025-08-02 20:42:16,Anarchist Tac Vest,5692819,800.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5692819,0x70b4aa2b2876a405c1c625ef6c542d42862ab829,0x45b6e9bb078a57565268d870855d3b92313f24c6,0x4a75288343f67a7145ebe0b44535f09770926be62610617ff5a5c0f1584a81a2,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_Kardashev5_TacticalVest1_02A_hd.png
2025-08-02 20:42:57,Anarchist Tac Vest,4001044,800.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/4001044,0x70b4aa2b2876a405c1c625ef6c542d42862ab829,0x45b6e9bb078a57565268d870855d3b92313f24c6,0xac1d0691458460b3b54ead60aba8ddf2100e8f38ed336d2281d73143107e6f2f,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_Kardashev5_TacticalVest1_02A_hd.png
2025-08-03 16:50:06,Anarchist Tac Vest,1915686,1001.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1915686,0x71f60cecdb60be5ec2d081ebc1fd7abab73a01d6,0x45b6e9bb078a57565268d870855d3b92313f24c6,0xebef608c0971813494d150779cfd13aa9eefee1e969f1e4dbe00e1aea12de290,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_Kardashev5_TacticalVest1_02A_hd.png
2025-08-04 00:57:22,Anarchist Tac Vest,2789702,1300.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2789702,0xf5152a4818b8cd89bafc8de4479359c2f4742629,0x4ead255cf3808e488f7b53188f43e93a84789a08,0x4c871459e4baa880e358877ebfb7b94a40196aaf6e19924c789968de33672612,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_Kardashev5_TacticalVest1_02A_hd.png
2025-08-04 21:35:49,Anarchist Tac Vest,5048183,1500.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5048183,0x92e67fd020258c9daa83e06f7f6291aa44d7d647,0x34cf7ac942a815ddeddf1319ce91dea69af46dcb,0x7fb243fcc35219cefb4039659c8d25684c129fbae4535e8b9442a6f5ec4baad9,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_Kardashev5_TacticalVest1_02A_hd.png
