sale_date,name,token_id,price_gun,item_url,seller,buyer,transaction_hash
2025-07-28 00:51:13,TAP9 Pacifist,176830,50.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/176830,0x4e5396fd425a78de4b953c8b8b85304fe5692daf,0x45b6e9bb078a57565268d870855d3b92313f24c6,0x1eacfcf311c2da9a915bb59fbe33e2426ca3f291242157d3e3d846b1f2f6bca6
2025-07-29 06:20:55,TAP9 Pacifist,176830,120.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/176830,0x45b6e9bb078a57565268d870855d3b92313f24c6,0x80830700b977bd9a9f057776138a29a28fc2e1a2,0x142cc101f42326f009d10b8d4dcf545571e4a2e0611ee4c26a767cedeef79f84
