sale_date,name,token_id,price_gun,item_url,seller,buyer,transaction_hash
2025-07-25 11:04:23,Boomslang Retro,5938675,600.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5938675,0x52ae83a90375986d24351085a910b85c57b92a35,0x78469dbe390cf601289655ec1d197b35e52c7ca7,0xdb2dfed02f4a798aea7526941fdac1a2a54a3d0e878b078a6fb8c0a49141e9e0
