sale_date,name,token_id,price_gun,item_url,seller,buyer,transaction_hash
2025-07-28 10:44:24,Hawk Adaptive Stock,2247408,20.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2247408,0x275991f0111c4dfd8c8f7a3feaee03bfe0383c94,0x61674614bf44c679fc7025a8e3cca4a6dfd967b6,0xadae3ca247098db067a5c8b7f12520139d6932dd827f5cfaa91406d17cb1e06c
