sale_date,name,token_id,price_gun,item_url,seller,buyer,transaction_hash
2025-07-25 15:42:49,JAVELINA,3852520,52.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/3852520,0xa636821ad243148f9058fc3e0f329f0e2b8695dd,0xea98a37ce62f2342a3eb0ad9edd9181c383d8958,0xe1b983417bab73ad68d416f8b3ccfddf04c6e64ec03bd2bc30a31fdd8b4908e0
2025-07-27 19:02:41,JAVELINA,659679,44.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/659679,0x9a677361c9524e66c57678078ba03bb293b99545,0x9ce7da479710316b7fc3a6eaa6b7a93cdde538cf,0x64091549e5719fab9a645f69c9c88fcaff34b59d9962a13cc756b1a848e66a06
2025-07-28 17:49:20,JAVELINA,6792516,20.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6792516,0x08bfea042f02443ed16f9b8e100f7ea66b9d8e3e,0xbf88382a1060e3ab9fb9880a60e9a507d2ab88e0,0xa308caeb7ae7979dabc582da523cc1b4236a78e36ffbdc3cbc0ecd1162498c6f
2025-07-29 10:11:51,JAVELINA,6773447,54.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6773447,0xaf82c2e038c1df2f9b9437b756798460b31567ee,0x23a72bf49198c79447fecab43cc2c6673bcc8086,0x388d0d253b0d52ca93e91f0eeb1be61837a76953d3f44da84a21f154c464b440
2025-07-31 23:19:47,JAVELINA,6640864,40.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6640864,0x9f76373846cbb6e2d19f2e8ec2adc1f8a58b01fa,0x9ce7da479710316b7fc3a6eaa6b7a93cdde538cf,0xc85117f331cb1b8eaa30d26ca052c4f84ebcf8ed6dc3b26565e01b85620546fa
2025-07-31 23:44:07,JAVELINA,6842644,40.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6842644,0x9f76373846cbb6e2d19f2e8ec2adc1f8a58b01fa,0x9ce7da479710316b7fc3a6eaa6b7a93cdde538cf,0x3cc17fbfa1d0b3bc6a89fe021bc41d76085d3d8042293979e46235576ebbcabe
2025-08-03 11:09:00,JAVELINA,1615595,13.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1615595,0xd855a0ac9d3148790e70f8ce371656083b3a6767,0x29653647616c0af19b870916adf25903b835bcfe,0xd2795ff6dcf1c59000677f2da958b346f2f98b22531a7ce32c323367a03302c8
2025-08-05 03:52:26,JAVELINA,122049,14.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/122049,0xca15d3e7099f8ced12b1cdf6b9b1b2cf80d9c3fb,0xef4207043206f468ed55bdb5829c23bb9ffdc068,0xace597280efd7f8221b3ad97323f9b6e4359a499b3d428d5b048bd46926e4407
2025-08-05 05:56:14,JAVELINA,122049,15.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/122049,0xef4207043206f468ed55bdb5829c23bb9ffdc068,0xa1d954a9c1f1a5bbac14a850e39f7d9ae1c03ed5,0xbeb595abe419d3a76e378dbe5dc86cb3f540482668fb236a86d38147cfc7f71d
2025-08-05 06:33:15,JAVELINA,122049,11.4,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/122049,0xa1d954a9c1f1a5bbac14a850e39f7d9ae1c03ed5,0x5a7b1b74864b459e4b4ed900b55f16567928324e,0xb36868406270804aeab9af479c2b1a7615147bb60f3a9878bee6caafd49c05df
