sale_date,name,token_id,price_gun,item_url,seller,buyer,transaction_hash,image_url
2025-07-29 18:30:18,Anarchist Shades,2930162,1900.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2930162,0x22ffa8cd55dde382dbd73546bd3ff69e85957d87,0xc49bc66b45f2c94a858acb83d04454731d1ffa20,0x22ecd1bde32a57bc4d2ccd9610bd213b6058360ae6b4ceb34a19bbf14020f38c,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_Eyewear_Glasses05_02A_hd.png
2025-07-31 16:17:15,Anarchist Shades,2561332,1900.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2561332,0x16a72abfb841395fc70dcc3aad03d552d56fc09c,0x71f60cecdb60be5ec2d081ebc1fd7abab73a01d6,0xa000146eccec044400def633726b516cbda6721b78e66f88e276c34050978f7f,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_Eyewear_Glasses05_02A_hd.png
2025-07-31 22:39:49,Anarchist Shades,113902,1700.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/113902,0x78469dbe390cf601289655ec1d197b35e52c7ca7,0x34c92ca44f4884f1e2ee722026bb95a8774f5e89,0x747094068a153444ee4b297d3879873e1f00b1e8adeaff688c7aaba49a3e92ce,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_Eyewear_Glasses05_02A_hd.png
2025-08-01 07:08:57,Anarchist Shades,5212815,1100.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5212815,0xf8e0dd4615f51800755f04278b4298389be23282,0xf847929997dbf09de400800a3cc1df6acbdd4552,0x5ad3bc7ac92fa0f7639fc7f6715d16a45bd61ca6c9477fa3cf79a6ed581f5206,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_Eyewear_Glasses05_02A_hd.png
2025-08-01 22:34:05,Anarchist Shades,5766058,1500.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5766058,0xe749546455cf694d0b3b96d52c473a107fe8c49b,0x92eb4be6ebfc7e9b03dd7ecc93e46e7e8b0874a1,0xdd332171966bc6420b5588d68d0219958e617b83112249406ecee2f1952113ac,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_Eyewear_Glasses05_02A_hd.png
2025-08-03 00:55:48,Anarchist Shades,3105868,1550.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/3105868,0xa636821ad243148f9058fc3e0f329f0e2b8695dd,0x5506c176737024e23dddbbb6d23f2f95becf729d,0xc7b6f4b1f3f62a36707c14884c3eb8d1ff14e4740e4c8d0d4f728f4904f6298e,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_Eyewear_Glasses05_02A_hd.png
2025-08-04 00:49:39,Anarchist Shades,1931059,700.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1931059,0x71f60cecdb60be5ec2d081ebc1fd7abab73a01d6,0x463dedf4b71cd7e94d661c359818f9cd2071991b,0xd8a48aa3870018dcd183f3c27e0a506ca194f19fecd94c977ba4fafbca3c4f5a,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_Eyewear_Glasses05_02A_hd.png
2025-08-04 01:12:23,Anarchist Shades,2561332,500.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2561332,0x71f60cecdb60be5ec2d081ebc1fd7abab73a01d6,0x4ead255cf3808e488f7b53188f43e93a84789a08,0xe440c7e251d7287ee7c829e6e488fae73d06eed45ba6bc2252b12a4b4fc50b8c,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_Eyewear_Glasses05_02A_hd.png
2025-08-04 11:52:03,Anarchist Shades,2561332,1150.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2561332,0x4ead255cf3808e488f7b53188f43e93a84789a08,0x92eb4be6ebfc7e9b03dd7ecc93e46e7e8b0874a1,0x8efaf2946ea7c7a4e9e4970d8548ae893210d680e6e05682128abfdd28887853,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_Eyewear_Glasses05_02A_hd.png
2025-08-04 11:52:39,Anarchist Shades,5567740,1199.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5567740,0xb28890d5721d8f258ba45dc922ca09d1243a1ecb,0x92eb4be6ebfc7e9b03dd7ecc93e46e7e8b0874a1,0xec7a477c3fe1d8d7b4c6f0b6feaae75d36a082638928b9b01dc762ee4632dab6,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_Eyewear_Glasses05_02A_hd.png
