sale_date,name,token_id,price_gun,item_url,seller,buyer,transaction_hash,image_url
2025-07-30 06:12:33,Professional Patriot Skin for the Terikon,6238169,40.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6238169,0x012a170905e0df9f94ddac644bce36695f7ca329,0x129ce2ac93deaee017c8487eeb168083b7227614,0xaed6ff71d76cf3d827bc31dc32ec85a49943d089f9806e2e0057f9e57f7d8904,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/WeaponSkin_DA_AR01_Skin_02_55A_hd.png
2025-08-06 19:46:52,Professional Patriot Skin for the Terikon,6473874,23.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6473874,0xca36e3837f915d0308e89a584c70038666bea6a1,0x822fd74f974aca5571e9b9a8e9581d0d4d5ceb34,0x5ba12bab1fed8018ec8bd5ed0240646c2cdecb26849a18140850a4db71ab70de,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/WeaponSkin_DA_AR01_Skin_02_55A_hd.png
