sale_date,name,token_id,price_gun,item_url
2025-07-25 19:39:34,M4 Commodore Enforcer,2688860,100.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2688860
2025-07-25 21:53:47,M4 Commodore Enforcer,1017908,65.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1017908
2025-07-25 22:57:15,M4 Commodore Enforcer,2576819,500.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2576819
2025-07-26 05:04:30,M4 Commodore Enforcer,1017908,299.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1017908
2025-07-26 18:49:09,M4 Commodore Enforcer,2581640,200.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2581640
2025-07-27 04:40:25,M4 Commodore Enforcer,2625,225.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2625
2025-07-27 19:17:50,M4 Commodore Enforcer,2580383,250.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2580383
2025-08-02 21:55:49,M4 Commodore Enforcer,1643607,300.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1643607
2025-08-04 13:24:38,M4 Commodore Enforcer,3370033,262.695,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/3370033
2025-08-04 13:32:53,M4 Commodore Enforcer,739132,262.695,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/739132
2025-08-05 21:57:22,M4 Commodore Enforcer,2576819,700.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2576819
2025-08-05 22:07:29,M4 Commodore Enforcer,711798,249.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/711798
2025-08-07 01:11:15,M4 Commodore Enforcer,6319990,249.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6319990
2025-08-11 05:59:12,M4 Commodore Enforcer,2946783,100.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2946783
