sale_date,name,token_id,price_gun,item_url
2025-07-25 02:14:44,Terikon Legacy,5792072,1200.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5792072
2025-07-25 11:02:54,Terikon Legacy,5518468,1000.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5518468
2025-07-26 18:29:14,Terikon Legacy,998172,250.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/998172
2025-07-27 04:26:10,Terikon Legacy,2559163,275.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2559163
2025-07-27 04:33:02,Terikon Legacy,998172,299.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/998172
2025-07-27 20:06:29,Terikon Legacy,176683,750.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/176683
2025-07-29 07:54:51,Terikon Legacy,2571750,800.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2571750
2025-07-30 09:33:16,Terikon Legacy,176683,999.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/176683
2025-07-31 12:10:38,Terikon Legacy,3554741,1000.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/3554741
2025-07-31 19:14:35,Terikon Legacy,4765777,555.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/4765777
2025-08-03 01:58:34,Terikon Legacy,2109822,444.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2109822
