sale_date,name,token_id,price_gun,item_url
2025-08-05 01:30:24,Shuriken,969522,50.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/969522
2025-08-06 15:55:00,Shuriken,5394558,59.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5394558
2025-08-06 16:03:24,Shuriken,5394558,75.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5394558
2025-08-06 16:09:31,Shuriken,964262,59.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/964262
