sale_date,name,token_id,price_gun,item_url,seller,buyer,transaction_hash,image_url
2025-07-25 09:18:03,Terikon Retro,1003773,800.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1003773,0x8960c56dc9b01abe469de6108518f50b4e02d6d3,0x88eeb79b0cce7000142bbb474562663b4ab623db,0x8685fcf35e7acc685d932f2d447e05bf0fb69c6b6baca970ca9150e9ccd71416,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_AR01_S02_Exotic_hd.png
2025-07-25 14:40:53,Terikon Retro,1003773,1100.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1003773,0x88eeb79b0cce7000142bbb474562663b4ab623db,0x78469dbe390cf601289655ec1d197b35e52c7ca7,0x5a0ece7089281ffe63f6ee0705891953a18016c0f78ea8f35c5f7a4e36e2fc95,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_AR01_S02_Exotic_hd.png
2025-07-25 14:52:07,Terikon Retro,3680055,655.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/3680055,0xdc95167cd4ef8d3e92a445daba4791f9611261a1,0x5026dd5803ab9dc26764aed2fac7002f2f7d2ed7,0xd45fbf6ff097f0e7974d2eea8d54704d0c3ef3082dbaf4fea5022f63b7977c09,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_AR01_S02_Epic_hd.png
2025-07-28 02:30:30,Terikon Retro,735784,299.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/735784,0x9a238890e942fcec03493e6746958476be869189,0xc5cfbff3e3cabc8d8ea8eab02af17152c57dc64d,0xadaa77bd59e6498a910cdd437106edefcaf1e1ce52253336f9cb09ae40b25988,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_AR01_S02_Common_hd.png
2025-07-28 03:41:18,Terikon Retro,4823078,299.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/4823078,0x9a238890e942fcec03493e6746958476be869189,0x13226dfb9c67f4098f7779fb45ffc60c7f227268,0xf010449f0285b76f69c4a3a7fe0ad58fe9bbed703f6015cde48a23731e280b7e,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_AR01_S02_Rare_hd.png
2025-07-28 21:44:46,Terikon Retro,5051598,200.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5051598,0x70b4aa2b2876a405c1c625ef6c542d42862ab829,0x13226dfb9c67f4098f7779fb45ffc60c7f227268,0xc1a11e9f516b40f4b5c39bdf6277ac1b7496e8333ce56c5e65e6cdfb9a1ba360,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_AR01_S02_Exotic_hd.png
2025-07-28 21:45:20,Terikon Retro,5486322,200.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5486322,0x70b4aa2b2876a405c1c625ef6c542d42862ab829,0x13226dfb9c67f4098f7779fb45ffc60c7f227268,0x8d9b626aabdf456a5765d85139c25a6578acfd67a3d36dfbe47228a103160e89,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_AR01_S02_Exotic_hd.png
2025-07-29 14:22:17,Terikon Retro,174891,700.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/174891,0x447298f5b4ec1b15ad325adc23e26e2949bc59b3,0x5026dd5803ab9dc26764aed2fac7002f2f7d2ed7,0xc3a009c5bd486af110c00f129ea136383ab9e5c1b907b2624f148722e1e46da8,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_AR01_S02_Exotic_hd.png
2025-08-03 01:25:26,Terikon Retro,5016668,100.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5016668,0x70b4aa2b2876a405c1c625ef6c542d42862ab829,0x4ead255cf3808e488f7b53188f43e93a84789a08,0x7bc9986c5b89015c4c360cb30800ef4a61e50e7bc311eb66d3eca402113d0437,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_AR01_S02_Epic_hd.png
2025-08-04 10:15:19,Terikon Retro,5016668,250.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5016668,0x4ead255cf3808e488f7b53188f43e93a84789a08,0xa08707bedfde8d7d2f197b3643aaaa9bd733d3c6,0x8762d6c5320add8b60077b8eefe37a4220a0ee122c561af2035cb6c11379249f,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_AR01_S02_Epic_hd.png
