sale_date,name,token_id,price_gun,item_url,seller,buyer,transaction_hash
2025-07-26 05:22:49,PARALYZER,6792514,11.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6792514,0x08bfea042f02443ed16f9b8e100f7ea66b9d8e3e,0xe3abe73f0fb51ecf8314709eaefd3e60246a2794,0x4aefd8370c4e8f6f46a1f53e351bf360295738628867966ece0570f166015194
2025-07-29 00:13:59,PARALYZER,3244597,100.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/3244597,0x6c4c62e719219b389337da59bfb2e9edeb5d81a7,0xd185ef0b21ef95d21461a908099d689952ea7e5c,0x2a10a7c1c43b0ffaac6044cb63cf0f466013c1189ab71c2d0114274766ba36f7
2025-07-29 06:18:47,PARALYZER,1771389,54.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1771389,0xaf82c2e038c1df2f9b9437b756798460b31567ee,0xcd741289d103e0563ae844e2371f787c46111311,0x5a72e3de31db197dbaf70d1d5d930e07199895eb6a7f42f6359891797a60553c
2025-07-30 22:23:58,PARALYZER,3210403,100.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/3210403,0x6c4c62e719219b389337da59bfb2e9edeb5d81a7,0x9ce7da479710316b7fc3a6eaa6b7a93cdde538cf,0xb6831e81b3462bde2826b279024ed56b09728a74d4dca409a7c138624b4f52fa
2025-08-01 12:12:09,PARALYZER,1346366,10.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1346366,0x463dedf4b71cd7e94d661c359818f9cd2071991b,0xe12b3dcbfc9aa58f733b96d694b5e043983a01ed,0x4466937b0fc48138097f0a3956aa5fa6cd273ddf53218bb7237722b232a22df3
2025-08-03 19:41:54,PARALYZER,1610642,13.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1610642,0xd855a0ac9d3148790e70f8ce371656083b3a6767,0x7168af809b653152c3fafc9d92e901f34ce1a890,0x63de67648dda747998f41f6d2594d7c5d29a29eee41f5aeebd2aaee0cf9b7e70
2025-08-04 16:31:16,PARALYZER,119868,13.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/119868,0x53979ad6fa5705509f2c11f69fa8fafcb841e6d9,0xaf2d1d9527f8d9d428160b41b8e1ea0e7cc2570d,0xa5b9aa11f2a8de502562a07b6ad18283c8b1bbb155186ffd8d0412b8db9fc44d
2025-08-05 03:01:57,PARALYZER,1610642,13.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1610642,0x7168af809b653152c3fafc9d92e901f34ce1a890,0xb6e03ea2aab4dc079fe40efaa6629efa379d9374,0x42d690c5b068a4565b6518c7875d352ba863b1725a2d413f18b3cdfd9b3ad7e2
2025-08-05 04:05:54,PARALYZER,1610642,13.9,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1610642,0xb6e03ea2aab4dc079fe40efaa6629efa379d9374,0xbb40a8f25082cd5c54f1f3b9229f15a8f74d516d,0xca96d88791072f768034246d48d71e17968e6f17241d24235af21f2fcef03d9e
2025-08-05 04:13:25,PARALYZER,1610642,13.99,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1610642,0xbb40a8f25082cd5c54f1f3b9229f15a8f74d516d,0xa2bc2c59a2dd5d3945a28a59f0309909f8929fc3,0x85724d21a21f26a344bb63f27550e6947b86b9d5643d043af2f82d0e70c62003
