sale_date,name,token_id,price_gun,item_url
2025-07-26 07:32:09,Look of Death,1016172,299.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1016172
2025-07-28 02:10:27,Look of Death,2784,295.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2784
2025-07-28 05:24:33,Look of Death,2569612,300.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2569612
2025-08-03 23:29:47,Look of Death,969172,300.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/969172
2025-08-04 01:08:50,Look of Death,1016172,500.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1016172
2025-08-04 01:09:27,Look of Death,1348842,468.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1348842
2025-08-04 01:09:34,Look of Death,2784,500.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2784
2025-08-04 01:15:20,Look of Death,1456616,700.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1456616
2025-08-04 06:37:33,Look of Death,2569612,500.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2569612
2025-08-04 20:18:13,Look of Death,3035200,280.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/3035200
2025-08-06 18:06:07,Look of Death,1638600,300.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1638600
2025-08-08 20:15:28,Look of Death,177572,250.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/177572
2025-08-08 20:16:11,Look of Death,1542287,299.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1542287
2025-08-08 22:38:14,Look of Death,5550965,250.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5550965
