sale_date,name,token_id,price_gun,item_url,seller,buyer,transaction_hash,image_url
2025-08-08 00:21:53,Kite Retro,175061,350.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/175061,0x447298f5b4ec1b15ad325adc23e26e2949bc59b3,0x5e43cd4f3d69fdf053f0ae6681bdddd71dc3c580,0xb217559e72bab7ee638f72096d6f751110fdc75657cc6f9d955d32a5f5a965e5,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_SMG03_S02_Exotic_hd.png
