sale_date,name,token_id,price_gun,item_url,seller,buyer,transaction_hash
2025-07-27 12:39:50,ChemTech Goggles,1016716,87.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1016716,0x91109b6dbf893f28b3623ecd16f634a1f8d5b6f5,0x2660dc35d4552998ab44b67f4177f8085371be48,0x67dc6b3adc9f1b577a9a43df111d6748cd1f9dcf7144047662b7fc29dd94080c
