sale_date,name,token_id,price_gun,item_url,seller,buyer,transaction_hash
2025-08-07 11:03:18,Kite Lightweight Barrel,1634683,24.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1634683,0x275991f0111c4dfd8c8f7a3feaee03bfe0383c94,0x754d3b1cf7465018824e3fd4e198aca40c1d5f23,0x58a9d21e0a93249e041044fb7583967b3e6c49b60fda7c3cd6fea47c07e61898
