sale_date,name,token_id,price_gun,rarity,seller,buyer,item_url,image_url,transaction_hash
2025-08-07 03:44:53,Blue Squall Skin,6977316,25.0,Common,0xd6f900b18a8362ed4becaceb031abd245ac89a68,0xefd463104fc7160d925143d09807f48c24745c0f,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6977316,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/WeaponSkin_DA_SHG01_Skin_C01_R01_hd.png,0x321480098c69aee2b8c076184c6acdaff831497dda94cc185f3303755c2d09ef
