sale_date,name,token_id,price_gun,item_url
2025-07-25 06:19:41,Enforcer Vest,1370914,50.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1370914
2025-07-25 06:21:22,Enforcer Vest,1370914,200.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1370914
2025-07-25 06:24:16,Enforcer Vest,4976052,60.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/4976052
2025-07-25 06:35:36,Enforcer Vest,4976052,164.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/4976052
2025-07-25 06:39:53,Enforcer Vest,1426113,60.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1426113
2025-07-25 06:40:11,Enforcer Vest,1759224,55.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1759224
2025-07-25 15:28:04,Enforcer Vest,1600333,55.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1600333
2025-07-25 15:28:55,Enforcer Vest,4275711,55.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/4275711
2025-07-25 15:29:27,Enforcer Vest,6009838,60.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6009838
2025-07-25 16:41:55,Enforcer Vest,4838909,60.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/4838909
2025-07-26 02:02:02,Enforcer Vest,2579356,40.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2579356
2025-07-27 03:31:06,Enforcer Vest,2690628,60.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2690628
2025-07-27 04:08:34,Enforcer Vest,2581086,60.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2581086
2025-08-07 19:38:22,Enforcer Vest,1646840,119.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1646840
