sale_date,name,token_id,price_gun,item_url
2025-08-01 23:49:22,Red TAP9 Skin,6390152,9.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6390152
2025-08-11 12:10:48,Red TAP9 Skin,1656906,24.84,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1656906
