sale_date,name,token_id,price_gun,item_url,seller,buyer,transaction_hash,image_url
2025-07-24 23:23:31,Player Zero Shades,1350416,555.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1350416,0x463dedf4b71cd7e94d661c359818f9cd2071991b,0xd0ce55396cd8277c35b7b17febd06785a7cbfbed,0x7b2db9a864f0361f7b7127b1efed0e556599ece5e91a36941a87ee338fe31405,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_HeadGear_PoliceGlasses_BlackGold_hd.png
2025-07-25 01:03:52,Player Zero Shades,734019,1200.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/734019,0xdd856b75701b7f79a2554e3fcc70603ef6feaa8b,0x4e5396fd425a78de4b953c8b8b85304fe5692daf,0xdb32d83f611d3fd6dfa6db260bf4bd9843e543b4e9e397ff932762fe7f32c86a,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_HeadGear_PoliceGlasses_BlackGold_hd.png
2025-07-25 03:06:55,Player Zero Shades,5683263,500.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5683263,0x52ae83a90375986d24351085a910b85c57b92a35,0x5e43cd4f3d69fdf053f0ae6681bdddd71dc3c580,0xe2787265da97b78b024fb7685f8990b9add77049ab7ce1207bdbe0896734a104,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_HeadGear_PoliceGlasses_BlackGold_hd.png
2025-07-25 05:05:43,Player Zero Shades,949694,700.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/949694,0x7e820f6dac2d82712113c6354f1d8f3b66225dee,0x86e5937ff821822f108d98965fc83fad75859b40,0x13aff19d2422b76b97f248df03df5b82e1e90e3bccad301b519f476f4215f332,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_HeadGear_PoliceGlasses_BlackGold_hd.png
2025-07-25 06:05:40,Player Zero Shades,175454,750.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/175454,0x447298f5b4ec1b15ad325adc23e26e2949bc59b3,0xb55697f55bd0485a4b4d92b89cd67ba4c11c4547,0xd1c7332f8611772bd68b16872bab871a4b656c4561db0169631c1d95bb62556d,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_HeadGear_PoliceGlasses_BlackGold_hd.png
2025-07-26 02:14:09,Player Zero Shades,2740977,699.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2740977,0xd81180d7f83fdaae549130f7dbe88fede735d1eb,0x3f45194960a2045656de87f1d57cfc3d3f771185,0x4a8954d8d9f0802a3e167afeeb6d788339e591b4239cd19393359634fcda5cc2,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_HeadGear_PoliceGlasses_BlackGold_hd.png
2025-07-26 19:50:25,Player Zero Shades,1015321,350.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1015321,0x91109b6dbf893f28b3623ecd16f634a1f8d5b6f5,0x930f7ad052bf3ed8edbe52cd7df73e399e0fccd8,0xbb0441b33258bc77a396396d160fb76c669ad65c2579c5fdef9a717334ab929d,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_HeadGear_PoliceGlasses_BlackGold_hd.png
2025-07-27 12:37:33,Player Zero Shades,2602638,225.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2602638,0xbe306f0c1a3dd2026aaf05abc7bfcd29968d94a2,0x88eeb79b0cce7000142bbb474562663b4ab623db,0xf37fbc807639c1c44f07cecc8510b5514277ce1903960e623c959cdcd52d1a4d,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_HeadGear_PoliceGlasses_BlackGold_hd.png
2025-07-27 13:32:36,Player Zero Shades,6761130,299.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6761130,0x91109b6dbf893f28b3623ecd16f634a1f8d5b6f5,0x3f45194960a2045656de87f1d57cfc3d3f771185,0x932f43a0ad4d1e016d9201003a1062bb99c2ff2bf2eeb3a929b8a425df464cfa,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_HeadGear_PoliceGlasses_BlackGold_hd.png
2025-07-28 00:51:03,Player Zero Shades,5683263,300.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5683263,0x4e5396fd425a78de4b953c8b8b85304fe5692daf,0x88eeb79b0cce7000142bbb474562663b4ab623db,0x939f52b828d941d38de1e6cf65870e79a76ded76f74c9a348717403a50ba0c9b,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_HeadGear_PoliceGlasses_BlackGold_hd.png
