sale_date,name,token_id,price_gun,rarity,seller,buyer,item_url,image_url,transaction_hash
2025-07-25 00:01:19,Banana Rekt Republic Set,1346666,242.0,Epic,0x463dedf4b71cd7e94d661c359818f9cd2071991b,0x7a205a4a5f1cc04cfa751b030322804a0eb42d33,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1346666,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_SET_GoldApe_47A_hd.png,0x2753f0c03ace88343cf7de1112f63889ab32d132e828be4485ea450ecfac750e
2025-07-26 17:49:03,Banana Rekt Republic Set,5937074,195.0,Epic,0x7e820f6dac2d82712113c6354f1d8f3b66225dee,0x19dfe4f4af813dc8a22476bea1371e1f0180d93f,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5937074,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_SET_GoldApe_47A_hd.png,0x4bf24b54567f5af1949673b5d56bc33096a4057f228e06a5eb0f30a10a54564f
2025-07-28 04:04:59,Banana Rekt Republic Set,832353,260.0,Epic,0x78469dbe390cf601289655ec1d197b35e52c7ca7,0xc6784709b1f2824dcb729d8872dcace45636b582,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/832353,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_SET_GoldApe_47A_hd.png,0x359ffcd1bb579ea4c289dc0ff15a827710b32643160bdfb70a756189c683adbf
2025-07-28 14:42:19,Banana Rekt Republic Set,2568314,150.0,Epic,0xbe306f0c1a3dd2026aaf05abc7bfcd29968d94a2,0x19dfe4f4af813dc8a22476bea1371e1f0180d93f,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2568314,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_SET_GoldApe_47A_hd.png,0xfccbeb50686b01bc69c5ed1107b1debf45ac09faca554674d4fedf098509a542
2025-07-28 14:45:23,Banana Rekt Republic Set,1631983,150.0,Epic,0x275991f0111c4dfd8c8f7a3feaee03bfe0383c94,0x19dfe4f4af813dc8a22476bea1371e1f0180d93f,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1631983,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_SET_GoldApe_47A_hd.png,0xa7ee67f5b6819ad29556a70c64cd615c2d6e6e77cf8c9111b47103c3b6189d57
2025-07-28 17:21:50,Banana Rekt Republic Set,1536690,149.0,Epic,0x9a238890e942fcec03493e6746958476be869189,0x3eef9664461a69176bee40cd9fcb0ddb1fdca1a2,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1536690,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_SET_GoldApe_47A_hd.png,0xf719fffa1362559b9f45a010b24e0a831f638a934f5118a20454fdb38822ccea
2025-07-29 01:56:09,Banana Rekt Republic Set,2725,155.0,Epic,0xf044b361ad8eadffa19c5a639946563de113173c,0x795714a2a47b13747a64762d46543d2a77b8f53d,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2725,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_SET_GoldApe_47A_hd.png,0x5fca1e829c810a3dc013e5af901688e414fef6b84b56399fcb64e4ae6c1252d6
2025-08-01 06:59:35,Banana Rekt Republic Set,3118824,150.0,Epic,0x9f76373846cbb6e2d19f2e8ec2adc1f8a58b01fa,0x93e66a85398e1c43dc4670ccdb78e6157af83469,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/3118824,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_SET_GoldApe_47A_hd.png,0x4ac73fff2369f70ad15673072e4ca99067e6736eca9207152d67b5bb6b62c3b7
2025-08-06 18:39:31,Banana Rekt Republic Set,2976912,280.0,Epic,0xdd856b75701b7f79a2554e3fcc70603ef6feaa8b,0xf8cfe3f4223d5574637adf41621c802672027fc6,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2976912,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_SET_GoldApe_47A_hd.png,0xfe98c69df2abc8b3b6b5d05c24ebc43ce5a9b24e6c9bb638996cdc3d65feca9c
2025-08-07 04:21:37,Banana Rekt Republic Set,1434569,200.0,Epic,0xd855a0ac9d3148790e70f8ce371656083b3a6767,0x24a5a851568d81a4c5beed9fdca5a05c436ec925,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1434569,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_SET_GoldApe_47A_hd.png,0xb20237ead4ac0b4b6c2ca8ca117a1f156d13c2ae3291e635f1b61f2b5b8b9c52
2025-08-07 04:21:37,Banana Rekt Republic Set,1342751,348.0,Epic,0x6a7d4ccfc63b6f7c3302ca134d3f6d233c0a56ab,0x24a5a851568d81a4c5beed9fdca5a05c436ec925,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1342751,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/CustomizationItemTemplate_CIT_SET_GoldApe_47A_hd.png,0xb20237ead4ac0b4b6c2ca8ca117a1f156d13c2ae3291e635f1b61f2b5b8b9c52
