sale_date,name,token_id,price_gun,item_url,seller,buyer,transaction_hash
2025-07-25 00:42:49,Prankster Shorts,1018714,6580.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1018714,0x91109b6dbf893f28b3623ecd16f634a1f8d5b6f5,0x78469dbe390cf601289655ec1d197b35e52c7ca7,0xf0421ae94bcc8a8f89138b1c23e102961b0f80a9b269dbb463e98e064ad041d4
2025-07-25 01:27:29,Prankster Shorts,5784261,5000.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5784261,0x52ae83a90375986d24351085a910b85c57b92a35,0x78469dbe390cf601289655ec1d197b35e52c7ca7,0x697fd8dddabb5ca6de55cb85933e862ac00c62b2d01d9a92e0b538bf0815c443
2025-07-25 06:11:19,Prankster Shorts,2672412,5000.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2672412,0xd81180d7f83fdaae549130f7dbe88fede735d1eb,0xea8db52db3edefbe0cfe5135e34f79f9e8fde795,0xeb65c199569d96ce61f9557769a79757b8b97f115adb5fe8bb8f8764da683096
2025-07-25 07:09:48,Prankster Shorts,6210802,5000.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6210802,0x979323659c941d446e48b5c1c51ddb51c0f9b84b,0x34c92ca44f4884f1e2ee722026bb95a8774f5e89,0x6e533b4f34e92c900d410376a3c7a900d809bc031afed6d2214ed3edaed40c8e
2025-07-25 19:14:33,Prankster Shorts,2936863,3500.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2936863,0x79bad60aa4d3b72a59318feaf6f8a950ea4f9862,0x6a362c33362b13a293be61f31941e8cb70d9746d,0xc3b6839de2d7af614dcce985f0af446f4bb8506b3595be927f79cf5bd4474e0e
2025-07-26 02:55:05,Prankster Shorts,174915,3000.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/174915,0x447298f5b4ec1b15ad325adc23e26e2949bc59b3,0x92eb4be6ebfc7e9b03dd7ecc93e46e7e8b0874a1,0xac862db74a1657c21394681b5bca3a96b7d19efb634b569c0676ce6763554651
2025-07-26 04:09:06,Prankster Shorts,999577,3000.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/999577,0x8960c56dc9b01abe469de6108518f50b4e02d6d3,0xb16134769108577730012d80e8f7039321699573,0xe8346206f70e193a717e53ffd85762cdb07265b4abbae62cfb69bc0e9dd8c699
2025-07-26 08:37:06,Prankster Shorts,1734043,2500.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1734043,0xb63f4de0135ae78f71633c189ab98d2c88d01140,0x83e02c9f0ec019f75d3b7e6ac193109c9e7224ea,0xc5d4051ea9be5b5a45e7fb3acfc975059abd511bde48349df0d24c8c37850ff9
2025-07-26 17:16:33,Prankster Shorts,1635008,2000.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1635008,0x275991f0111c4dfd8c8f7a3feaee03bfe0383c94,0x06c8485604bbb06c8ae2e5b8e2f2b649671c0dc5,0x0a6d6087c889129809ff25d9410b8186551ad79d498af9fe3104cc06b63cb483
2025-07-28 05:24:14,Prankster Shorts,1891357,6000.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1891357,0x5051001ba6ec3b99067b95cd8e306d97c0be2a97,0xc6784709b1f2824dcb729d8872dcace45636b582,0xda7b5669cbbd1494c46e662fe323e2fbc2c60597816e54b5aaf40a02364dc68c
2025-07-30 18:03:52,Prankster Shorts,1635008,6700.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1635008,0x06c8485604bbb06c8ae2e5b8e2f2b649671c0dc5,0xc2ede1ebad21dc8974ae6972fa1b3407f8d0929f,0xa157fe65e9b85e2f55999ab69fb9eae5dca398277ad2e30590b3f6aa8707dcf1
2025-08-01 06:59:58,Prankster Shorts,5695892,4000.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5695892,0xf8e0dd4615f51800755f04278b4298389be23282,0x34c92ca44f4884f1e2ee722026bb95a8774f5e89,0xf6ccd1c1dfff0071d72353cd7ccdd838802cf1112f1a64e2b7383d8f64b58f3a
2025-08-01 20:57:32,Prankster Shorts,3326202,3990.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/3326202,0xf5152a4818b8cd89bafc8de4479359c2f4742629,0xdcdcce60596ac5f24aa24de0b27238070f753c55,0x2bc35e400183260b5259fcb5abf201844e0984bd4bcee001a55da03040c5bc39
2025-08-01 22:19:29,Prankster Shorts,5765962,4000.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5765962,0xe749546455cf694d0b3b96d52c473a107fe8c49b,0xe10bed27bbee9b3f08feb3de95d5bebe6b50cfb6,0xdb00cd3e12f93633d76d4902d425d100289cf91a0ec247a8c8854069e3df82ec
2025-08-02 12:09:04,Prankster Shorts,1614290,3600.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1614290,0xd855a0ac9d3148790e70f8ce371656083b3a6767,0xdcdcce60596ac5f24aa24de0b27238070f753c55,0xbce17de4a26bd3affb03dd9980eb1b9f22742189b482c34abcc3f0a6f21aabad
2025-08-02 12:40:17,Prankster Shorts,5684065,3800.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5684065,0xd855a0ac9d3148790e70f8ce371656083b3a6767,0xe10bed27bbee9b3f08feb3de95d5bebe6b50cfb6,0x21f4a7c9825d4b4d6ffa0fd9032d742906c9fe7ce54d3f15cc58e495b9137842
2025-08-02 19:33:43,Prankster Shorts,2698044,3800.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2698044,0xd40fd916d7fcf59e577c92323711e97c0f04bb80,0xdcdcce60596ac5f24aa24de0b27238070f753c55,0x9398189bfe0b32ddbfcb729e77e5d98de2abbdeff865f8cd42e418763c100563
2025-08-02 20:07:55,Prankster Shorts,5546507,3400.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5546507,0x32e95c701debc91c98acecb43dbd2ffc01feabbf,0xdcdcce60596ac5f24aa24de0b27238070f753c55,0xdb3079ecfcc311c6b69b446afa0ed233227d4f27fd3ed0263172f0eb180ba63a
2025-08-02 20:40:36,Prankster Shorts,6012421,1000.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6012421,0x70b4aa2b2876a405c1c625ef6c542d42862ab829,0xa50df8f40d81e20d708247429f2fefb72e6d7adb,0x4147fba333f5d54877c700101a84223d80ff89e24681c607b29b1c3ae3c8cad8
2025-08-03 00:34:50,Prankster Shorts,5680398,3500.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5680398,0xb9cc1acfb2b15bc854743c29b659f8e98110ea61,0xdcdcce60596ac5f24aa24de0b27238070f753c55,0x54e1e252c77d8f6b98989d58f046b7c47a05c8f3cd6adfe5ca990408552dd9d5
2025-08-03 11:50:01,Prankster Shorts,5996838,2800.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5996838,0xaeef3f6e47af5bffda74d7109e7a80f76b91e990,0x9a238890e942fcec03493e6746958476be869189,0x454862ea65f2fa1d13d1eea3fe7195b46043e16ba0e103a0ec13c7ed379f4281
2025-08-03 11:51:32,Prankster Shorts,6014169,2900.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6014169,0x9ba30b92859f7d126f59e73a7fbfaa664284ec8a,0x9a238890e942fcec03493e6746958476be869189,0x47de6eff648e0521801782df005a29e01f5039d60284a10ea751b6d1872a4b41
2025-08-03 11:57:58,Prankster Shorts,5546432,2999.0000000000005,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5546432,0xca4ad5faee9612bb52693baef0e58006814466ac,0x9a238890e942fcec03493e6746958476be869189,0x0c9fa76b627be4a0ba18fb0f2b2119c40f9a626a08c950eb8c1e9ee73bbcae9e
2025-08-03 16:47:52,Prankster Shorts,1916075,2303.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1916075,0x71f60cecdb60be5ec2d081ebc1fd7abab73a01d6,0x6a228f17ce14261095d278c64d036be4208c652a,0x81100b8f2c2e363e2b161b6c255faddaae1e92a594191981f1bc238d46e07a96
2025-08-04 16:19:14,Prankster Shorts,4824769,3299.0000000000005,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/4824769,0x92e67fd020258c9daa83e06f7f6291aa44d7d647,0x19dfe4f4af813dc8a22476bea1371e1f0180d93f,0xe939594d11999c38a38976f28d9ab8d8782fca4c8e1ea67302e4cf7be073aacf
2025-08-04 23:39:22,Prankster Shorts,5994954,2899.0000000000005,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5994954,0x4d8a3a27616aadbcba7959a7c21016184e93a27e,0x6a362c33362b13a293be61f31941e8cb70d9746d,0x7f24dce18b24d9a9a00e38b5d17eff05d4cddd0f08769f67f59166e650b88180
2025-08-04 23:46:53,Prankster Shorts,5521975,2899.0000000000005,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5521975,0xeae06174d9a99cfde0717d72d02d9f5b63371c71,0x92eb4be6ebfc7e9b03dd7ecc93e46e7e8b0874a1,0x6fecb43f5105b4c7e281005883016aabec93a1a60a275c2beff7a26b3fa335ec
2025-08-05 01:04:05,Prankster Shorts,847580,2999.0000000000005,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/847580,0x03daebe0f53f8cda6a950c5ad8c4276484bdfd27,0x6a228f17ce14261095d278c64d036be4208c652a,0x6d27b094c4955c2d9df600a444288b3f645f3eca656d0ea2af8e72ba76b00e73
