sale_date,name,token_id,price_gun,item_url,seller,buyer,transaction_hash
2025-07-29 02:07:38,I'll Fly Before You Die,6460608,45.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6460608,0x3b819ec5759bd023f0fbe46f3a29305cf7ac876d,0x795714a2a47b13747a64762d46543d2a77b8f53d,0xc11292a54422dfbf52b526f0f8a137ebb06312ad8bfedb4e4c58d77a7a990502
2025-08-01 10:18:28,I'll Fly Before You Die,6760657,12.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6760657,0xef4e7d18b0ce2c1c1f5f83385d1d7aee6de57e8f,0x45b6e9bb078a57565268d870855d3b92313f24c6,0xe541ffab9d80edcfd21e604c7a7d8bae3f89d863557506e455b33e6929310ebd
2025-08-03 06:31:51,I'll Fly Before You Die,6458925,149.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6458925,0x463dedf4b71cd7e94d661c359818f9cd2071991b,0x175619a25a3650bed008ea2eeb27f125191e64ae,0x906d00af6e0935ccdf93d32461bff4fa935c9c5c9785b6454badfcd01b561f9f
