sale_date,name,token_id,price_gun,item_url,seller,buyer,transaction_hash
2025-07-30 07:08:32,Kestrel Tactical Flash Hider,1292890,42.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1292890,0x02b83d8a6f77e5f3e417a5cb3e9b6ec9a0c8f46c,0xee0ee5f2ce837329906e6e795b41e712eb9bf4f1,0x4dc2d1dc01a77b47340c042ac7fd60133e7edd20dd5f7cd5f6aea880ea1e7275
