sale_date,name,token_id,price_gun,item_url,seller,buyer,transaction_hash
2025-08-10 18:18:50,Eye Ache Skin for the Partisan,7185203,22.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/7185203,0xce5dc5d677298fd5bb78bdf0c1a0947da4c71dc4,0xf847929997dbf09de400800a3cc1df6acbdd4552,0x5a2f8bd6e9f75ec37038310442cf15e9f6819a9ce2a7cc7ec1d3fb6d84388bda
